place_name,place_id,address,links_gm,phone,latitude,longitude,text,w_to,day,expire_date,priority,text_id,w_from,price
Smorrebrod.Kiev,10100420,"вул. Городецького, 4","https://www.google.com.ua/maps/place/Sm%C3%B8rrebr%C3%B8d/@50.4486288,30.5221062,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4ce5140c3b479:0xceaa2ad9c5c4c05b!8m2!3d50.4486288!4d30.5242949",443370031,50.4487565,30.5240653,"Ресторан датських затишних страв, преміксів коктейлів та зі 100% органічними настоянками. Замовлення можна без проблем брати із собою.",00:00,5,,0,10100420,08:00,
Smorrebrod.Kiev,10100420,"вул. Городецького, 4","https://www.google.com.ua/maps/place/Sm%C3%B8rrebr%C3%B8d/@50.4486288,30.5221062,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4ce5140c3b479:0xceaa2ad9c5c4c05b!8m2!3d50.4486288!4d30.5242949",443370031,50.4487565,30.5240653,"Ресторан датських затишних страв, преміксів коктейлів та зі 100% органічними настоянками. Замовлення можна без проблем брати із собою.",02:00,0,,0,10100420,08:00,
Smorrebrod.Kiev,10100420,"вул. Городецького, 4","https://www.google.com.ua/maps/place/Sm%C3%B8rrebr%C3%B8d/@50.4486288,30.5221062,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4ce5140c3b479:0xceaa2ad9c5c4c05b!8m2!3d50.4486288!4d30.5242949",443370031,50.4487565,30.5240653,"Ресторан датських затишних страв, преміксів коктейлів та зі 100% органічними настоянками. Замовлення можна без проблем брати із собою.",00:00,4,,0,10100420,08:00,
Smorrebrod.Kiev,10100420,"вул. Городецького, 4","https://www.google.com.ua/maps/place/Sm%C3%B8rrebr%C3%B8d/@50.4486288,30.5221062,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4ce5140c3b479:0xceaa2ad9c5c4c05b!8m2!3d50.4486288!4d30.5242949",443370031,50.4487565,30.5240653,"Ресторан датських затишних страв, преміксів коктейлів та зі 100% органічними настоянками. Замовлення можна без проблем брати із собою.",00:00,1,,0,10100420,08:00,
Vapiano,10100468,"вул. Велика Васильківська, 1-3/2","https://www.google.com.ua/maps/place/Vapiano/@50.441827,30.5189863,16z/data=!4m12!1m6!3m5!1s0x40d4ce5614de520b:0x8bee613b6bb66fc9!2z0JzRg9GB0LDRhNC40YA!8m2!3d50.444584!4d30.5196192!3m4!1s0x0:0xe23bc87181e2c86c!8m2!3d50.4417007!4d30.5211434?hl=ru",675248595,50.441827,30.5189863,"Ти маєшь змогу замовити пасту, піцу, закуски асорті та салати безпосередньо у кухарів на окремих станціях у центрі Vapiano. Можна замовити страву, приготовану згідно з особистими побажаннями. Улюблені страви можуть бути створені, а згодом індивідуально доповнені згідно з побажаннями гостя.",00:00,0,,0,10100468,08:00,
Vapiano,10100468,"вул. Велика Васильківська, 1-3/2","https://www.google.com.ua/maps/place/Vapiano/@50.441827,30.5189863,16z/data=!4m12!1m6!3m5!1s0x40d4ce5614de520b:0x8bee613b6bb66fc9!2z0JzRg9GB0LDRhNC40YA!8m2!3d50.444584!4d30.5196192!3m4!1s0x0:0xe23bc87181e2c86c!8m2!3d50.4417007!4d30.5211434?hl=ru",675248595,50.441827,30.5189863,"Ти маєшь змогу замовити пасту, піцу, закуски асорті та салати безпосередньо у кухарів на окремих станціях у центрі Vapiano. Можна замовити страву, приготовану згідно з особистими побажаннями. Улюблені страви можуть бути створені, а згодом індивідуально доповнені згідно з побажаннями гостя.",00:00,6,,0,10100468,08:00,
Vapiano,10100468,"вул. Велика Васильківська, 1-3/2","https://www.google.com.ua/maps/place/Vapiano/@50.441827,30.5189863,16z/data=!4m12!1m6!3m5!1s0x40d4ce5614de520b:0x8bee613b6bb66fc9!2z0JzRg9GB0LDRhNC40YA!8m2!3d50.444584!4d30.5196192!3m4!1s0x0:0xe23bc87181e2c86c!8m2!3d50.4417007!4d30.5211434?hl=ru",675248595,50.441827,30.5189863,"Ти маєшь змогу замовити пасту, піцу, закуски асорті та салати безпосередньо у кухарів на окремих станціях у центрі Vapiano. Можна замовити страву, приготовану згідно з особистими побажаннями. Улюблені страви можуть бути створені, а згодом індивідуально доповнені згідно з побажаннями гостя.",00:00,3,,0,10100468,08:00,
Vapiano,10100468,"вул. Велика Васильківська, 1-3/2","https://www.google.com.ua/maps/place/Vapiano/@50.441827,30.5189863,16z/data=!4m12!1m6!3m5!1s0x40d4ce5614de520b:0x8bee613b6bb66fc9!2z0JzRg9GB0LDRhNC40YA!8m2!3d50.444584!4d30.5196192!3m4!1s0x0:0xe23bc87181e2c86c!8m2!3d50.4417007!4d30.5211434?hl=ru",675248595,50.441827,30.5189863,"Ти маєшь змогу замовити пасту, піцу, закуски асорті та салати безпосередньо у кухарів на окремих станціях у центрі Vapiano. Можна замовити страву, приготовану згідно з особистими побажаннями. Улюблені страви можуть бути створені, а згодом індивідуально доповнені згідно з побажаннями гостя.",00:00,1,,0,10100468,08:00,
Vapiano,10100468,"вул. Велика Васильківська, 1-3/2","https://www.google.com.ua/maps/place/Vapiano/@50.441827,30.5189863,16z/data=!4m12!1m6!3m5!1s0x40d4ce5614de520b:0x8bee613b6bb66fc9!2z0JzRg9GB0LDRhNC40YA!8m2!3d50.444584!4d30.5196192!3m4!1s0x0:0xe23bc87181e2c86c!8m2!3d50.4417007!4d30.5211434?hl=ru",675248595,50.441827,30.5189863,"Ти маєшь змогу замовити пасту, піцу, закуски асорті та салати безпосередньо у кухарів на окремих станціях у центрі Vapiano. Можна замовити страву, приготовану згідно з особистими побажаннями. Улюблені страви можуть бути створені, а згодом індивідуально доповнені згідно з побажаннями гостя.",00:00,2,,0,10100468,08:00,
Chicken Kyiv,10100008,"вул. Хрещатик, 15/4","https://www.google.com.ua/maps/place/Chicken+Kyiv/@50.4474345,30.5235464,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4ce5154ed6897:0x984d349e2e3deac7!8m2!3d50.4474345!4d30.5257351",504054055,50.447435,30.525735,"Тут панно про сафарі, чудернацькі химери, гра світла та тіней, і, звісно, справжня лабораторія, рецепти коктейлів для якої розробляли разом з одним з найкращих міксологів світу – Алексом Кратеною. Приходь, дивуйся, закохуйся – у Київ та його гастрономічну культуру.",00:00,3,,0,10100008,08:00,
Chicken Kyiv,10100008,"вул. Хрещатик, 15/4","https://www.google.com.ua/maps/place/Chicken+Kyiv/@50.4474345,30.5235464,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4ce5154ed6897:0x984d349e2e3deac7!8m2!3d50.4474345!4d30.5257351",504054055,50.447435,30.525735,"Тут панно про сафарі, чудернацькі химери, гра світла та тіней, і, звісно, справжня лабораторія, рецепти коктейлів для якої розробляли разом з одним з найкращих міксологів світу – Алексом Кратеною. Приходь, дивуйся, закохуйся – у Київ та його гастрономічну культуру.",00:00,0,,0,10100008,08:00,
Chicken Kyiv,10100008,"вул. Хрещатик, 15/4","https://www.google.com.ua/maps/place/Chicken+Kyiv/@50.4474345,30.5235464,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4ce5154ed6897:0x984d349e2e3deac7!8m2!3d50.4474345!4d30.5257351",504054055,50.447435,30.525735,"Тут панно про сафарі, чудернацькі химери, гра світла та тіней, і, звісно, справжня лабораторія, рецепти коктейлів для якої розробляли разом з одним з найкращих міксологів світу – Алексом Кратеною. Приходь, дивуйся, закохуйся – у Київ та його гастрономічну культуру.",23:00,2,,0,10100008,08:00,
Chicken Kyiv,10100008,"вул. Хрещатик, 15/4","https://www.google.com.ua/maps/place/Chicken+Kyiv/@50.4474345,30.5235464,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4ce5154ed6897:0x984d349e2e3deac7!8m2!3d50.4474345!4d30.5257351",504054055,50.447435,30.525735,"Тут панно про сафарі, чудернацькі химери, гра світла та тіней, і, звісно, справжня лабораторія, рецепти коктейлів для якої розробляли разом з одним з найкращих міксологів світу – Алексом Кратеною. Приходь, дивуйся, закохуйся – у Київ та його гастрономічну культуру.",23:00,6,,0,10100008,08:00,
Chicken Kyiv,10100008,"вул. Хрещатик, 15/4","https://www.google.com.ua/maps/place/Chicken+Kyiv/@50.4474345,30.5235464,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4ce5154ed6897:0x984d349e2e3deac7!8m2!3d50.4474345!4d30.5257351",504054055,50.447435,30.525735,"Тут панно про сафарі, чудернацькі химери, гра світла та тіней, і, звісно, справжня лабораторія, рецепти коктейлів для якої розробляли разом з одним з найкращих міксологів світу – Алексом Кратеною. Приходь, дивуйся, закохуйся – у Київ та його гастрономічну культуру.",23:00,4,,0,10100008,08:00,
Chicken Kyiv,10100008,"вул. Хрещатик, 15/4","https://www.google.com.ua/maps/place/Chicken+Kyiv/@50.4474345,30.5235464,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4ce5154ed6897:0x984d349e2e3deac7!8m2!3d50.4474345!4d30.5257351",504054055,50.447435,30.525735,"Тут панно про сафарі, чудернацькі химери, гра світла та тіней, і, звісно, справжня лабораторія, рецепти коктейлів для якої розробляли разом з одним з найкращих міксологів світу – Алексом Кратеною. Приходь, дивуйся, закохуйся – у Київ та його гастрономічну культуру.",23:00,1,,0,10100008,08:00,
City-zen,10100167,"просп. Перемоги, 3","https://www.google.com.ua/maps/place/CITY-ZEN+cafe%26bar/@50.4304394,30.5090054,13z/data=!4m8!1m2!2m1!1sCity-zen!3m4!1s0x0:0x89509611a7fd20b6!8m2!3d50.4470795!4d30.4886162?hl=ru&authuser=0",675475533,50.4304394,30.5090054,"Це місце, де можна забути про поспіх і знайти гармонію у чашці кави та щастя на тарілці. Місце, де зустрічаються протилежності і зникають суперечності.",23:00,1,,0,10100167,08:00,
City-zen,10100167,"просп. Перемоги, 3","https://www.google.com.ua/maps/place/CITY-ZEN+cafe%26bar/@50.4304394,30.5090054,13z/data=!4m8!1m2!2m1!1sCity-zen!3m4!1s0x0:0x89509611a7fd20b6!8m2!3d50.4470795!4d30.4886162?hl=ru&authuser=0",675475533,50.4304394,30.5090054,"Це місце, де можна забути про поспіх і знайти гармонію у чашці кави та щастя на тарілці. Місце, де зустрічаються протилежності і зникають суперечності.",23:00,2,,0,10100167,08:00,
City-zen,10100167,"просп. Перемоги, 3","https://www.google.com.ua/maps/place/CITY-ZEN+cafe%26bar/@50.4304394,30.5090054,13z/data=!4m8!1m2!2m1!1sCity-zen!3m4!1s0x0:0x89509611a7fd20b6!8m2!3d50.4470795!4d30.4886162?hl=ru&authuser=0",675475533,50.4304394,30.5090054,"Це місце, де можна забути про поспіх і знайти гармонію у чашці кави та щастя на тарілці. Місце, де зустрічаються протилежності і зникають суперечності.",23:00,0,,0,10100167,08:00,
City-zen,10100167,"просп. Перемоги, 3","https://www.google.com.ua/maps/place/CITY-ZEN+cafe%26bar/@50.4304394,30.5090054,13z/data=!4m8!1m2!2m1!1sCity-zen!3m4!1s0x0:0x89509611a7fd20b6!8m2!3d50.4470795!4d30.4886162?hl=ru&authuser=0",675475533,50.4304394,30.5090054,"Це місце, де можна забути про поспіх і знайти гармонію у чашці кави та щастя на тарілці. Місце, де зустрічаються протилежності і зникають суперечності.",23:00,6,,0,10100167,08:00,
City-zen,10100167,"просп. Перемоги, 3","https://www.google.com.ua/maps/place/CITY-ZEN+cafe%26bar/@50.4304394,30.5090054,13z/data=!4m8!1m2!2m1!1sCity-zen!3m4!1s0x0:0x89509611a7fd20b6!8m2!3d50.4470795!4d30.4886162?hl=ru&authuser=0",675475533,50.4304394,30.5090054,"Це місце, де можна забути про поспіх і знайти гармонію у чашці кави та щастя на тарілці. Місце, де зустрічаються протилежності і зникають суперечності.",23:00,4,,0,10100167,08:00,
City-zen,10100167,"просп. Перемоги, 3","https://www.google.com.ua/maps/place/CITY-ZEN+cafe%26bar/@50.4304394,30.5090054,13z/data=!4m8!1m2!2m1!1sCity-zen!3m4!1s0x0:0x89509611a7fd20b6!8m2!3d50.4470795!4d30.4886162?hl=ru&authuser=0",675475533,50.4304394,30.5090054,"Це місце, де можна забути про поспіх і знайти гармонію у чашці кави та щастя на тарілці. Місце, де зустрічаються протилежності і зникають суперечності.",23:00,3,,0,10100167,08:00,
City-zen,10100167,"просп. Перемоги, 3","https://www.google.com.ua/maps/place/CITY-ZEN+cafe%26bar/@50.4304394,30.5090054,13z/data=!4m8!1m2!2m1!1sCity-zen!3m4!1s0x0:0x89509611a7fd20b6!8m2!3d50.4470795!4d30.4886162?hl=ru&authuser=0",675475533,50.4304394,30.5090054,"Це місце, де можна забути про поспіх і знайти гармонію у чашці кави та щастя на тарілці. Місце, де зустрічаються протилежності і зникають суперечності.",23:00,5,,0,10100167,08:00,
KoritsaKievCafe,10100007,"вул. Велика Васильківська, 48","https://www.google.com.ua/maps/place/%D0%9A%D0%BE%D1%80%D0%B8%D1%86%D0%90/@50.4363121,30.5134524,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cefd1a87786f:0x7b519c895c4401cf!8m2!3d50.4363121!4d30.5156411",672242422,50.436331,30.51582,"Це міське кафе на кожен день з сучасними трендами в їжі та напоях. Просто, смачно, сучасно, доступно і затишно.",23:00,0,,0,10100007,08:00,
KoritsaKievCafe,10100007,"вул. Велика Васильківська, 48","https://www.google.com.ua/maps/place/%D0%9A%D0%BE%D1%80%D0%B8%D1%86%D0%90/@50.4363121,30.5134524,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cefd1a87786f:0x7b519c895c4401cf!8m2!3d50.4363121!4d30.5156411",672242422,50.436331,30.51582,"Це міське кафе на кожен день з сучасними трендами в їжі та напоях. Просто, смачно, сучасно, доступно і затишно.",05:00,5,,0,10100007,08:00,
KoritsaKievCafe,10100007,"вул. Велика Васильківська, 48","https://www.google.com.ua/maps/place/%D0%9A%D0%BE%D1%80%D0%B8%D1%86%D0%90/@50.4363121,30.5134524,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cefd1a87786f:0x7b519c895c4401cf!8m2!3d50.4363121!4d30.5156411",672242422,50.436331,30.51582,"Це міське кафе на кожен день з сучасними трендами в їжі та напоях. Просто, смачно, сучасно, доступно і затишно.",05:00,6,,0,10100007,08:00,
KoritsaKievCafe,10100007,"вул. Велика Васильківська, 48","https://www.google.com.ua/maps/place/%D0%9A%D0%BE%D1%80%D0%B8%D1%86%D0%90/@50.4363121,30.5134524,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cefd1a87786f:0x7b519c895c4401cf!8m2!3d50.4363121!4d30.5156411",672242422,50.436331,30.51582,"Це міське кафе на кожен день з сучасними трендами в їжі та напоях. Просто, смачно, сучасно, доступно і затишно.",05:00,2,,0,10100007,08:00,
KoritsaKievCafe,10100007,"вул. Велика Васильківська, 48","https://www.google.com.ua/maps/place/%D0%9A%D0%BE%D1%80%D0%B8%D1%86%D0%90/@50.4363121,30.5134524,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cefd1a87786f:0x7b519c895c4401cf!8m2!3d50.4363121!4d30.5156411",672242422,50.436331,30.51582,"Це міське кафе на кожен день з сучасними трендами в їжі та напоях. Просто, смачно, сучасно, доступно і затишно.",05:00,3,,0,10100007,08:00,
KoritsaKievCafe,10100007,"вул. Велика Васильківська, 48","https://www.google.com.ua/maps/place/%D0%9A%D0%BE%D1%80%D0%B8%D1%86%D0%90/@50.4363121,30.5134524,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cefd1a87786f:0x7b519c895c4401cf!8m2!3d50.4363121!4d30.5156411",672242422,50.436331,30.51582,"Це міське кафе на кожен день з сучасними трендами в їжі та напоях. Просто, смачно, сучасно, доступно і затишно.",05:00,4,,0,10100007,08:00,
KoritsaKievCafe,10100007,"вул. Велика Васильківська, 48","https://www.google.com.ua/maps/place/%D0%9A%D0%BE%D1%80%D0%B8%D1%86%D0%90/@50.4363121,30.5134524,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cefd1a87786f:0x7b519c895c4401cf!8m2!3d50.4363121!4d30.5156411",672242422,50.436331,30.51582,"Це міське кафе на кожен день з сучасними трендами в їжі та напоях. Просто, смачно, сучасно, доступно і затишно.",05:00,1,,0,10100007,08:00,
O`cafe,10100505,"вул. Мечникова, 9","https://www.google.com.ua/maps/place/%D1%83%D0%BB.+%D0%9C%D0%B5%D1%87%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0,+9,+%D0%9A%D0%B8%D0%B5%D0%B2,+02000/@50.4380753,30.5321569,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf074c398b43:0x840a1ecb337e8fd5!8m2!3d50.4380753!4d30.5343456?hl=ru&authuser=0",443039020,50.4380753,30.5321569,"Кав'ярня, куди поспішаєш зранку, щоб встигнути до роботи випити запашну каву та поснідати або ввечері перечекати годину. Тут затишно. Тут смачно. Тут з першого візиту запам’ятають твою улюблену каву, а з третього питатимуть: «Вам, як завжди?»…",06:00,1,,0,10100505,08:00,
O`cafe,10100505,"вул. Мечникова, 9","https://www.google.com.ua/maps/place/%D1%83%D0%BB.+%D0%9C%D0%B5%D1%87%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0,+9,+%D0%9A%D0%B8%D0%B5%D0%B2,+02000/@50.4380753,30.5321569,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf074c398b43:0x840a1ecb337e8fd5!8m2!3d50.4380753!4d30.5343456?hl=ru&authuser=0",443039020,50.4380753,30.5321569,"Кав'ярня, куди поспішаєш зранку, щоб встигнути до роботи випити запашну каву та поснідати або ввечері перечекати годину. Тут затишно. Тут смачно. Тут з першого візиту запам’ятають твою улюблену каву, а з третього питатимуть: «Вам, як завжди?»…",06:00,3,,0,10100505,08:00,
O`cafe,10100505,"вул. Мечникова, 9","https://www.google.com.ua/maps/place/%D1%83%D0%BB.+%D0%9C%D0%B5%D1%87%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0,+9,+%D0%9A%D0%B8%D0%B5%D0%B2,+02000/@50.4380753,30.5321569,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf074c398b43:0x840a1ecb337e8fd5!8m2!3d50.4380753!4d30.5343456?hl=ru&authuser=0",443039020,50.4380753,30.5321569,"Кав'ярня, куди поспішаєш зранку, щоб встигнути до роботи випити запашну каву та поснідати або ввечері перечекати годину. Тут затишно. Тут смачно. Тут з першого візиту запам’ятають твою улюблену каву, а з третього питатимуть: «Вам, як завжди?»…",06:00,2,,0,10100505,08:00,
O`cafe,10100505,"вул. Мечникова, 9","https://www.google.com.ua/maps/place/%D1%83%D0%BB.+%D0%9C%D0%B5%D1%87%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0,+9,+%D0%9A%D0%B8%D0%B5%D0%B2,+02000/@50.4380753,30.5321569,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf074c398b43:0x840a1ecb337e8fd5!8m2!3d50.4380753!4d30.5343456?hl=ru&authuser=0",443039020,50.4380753,30.5321569,"Кав'ярня, куди поспішаєш зранку, щоб встигнути до роботи випити запашну каву та поснідати або ввечері перечекати годину. Тут затишно. Тут смачно. Тут з першого візиту запам’ятають твою улюблену каву, а з третього питатимуть: «Вам, як завжди?»…",06:00,0,,0,10100505,08:00,
Yellow Place,10100844,"вул. Мечникова, 9А","https://www.google.com.ua/maps/place/Yellow+Place/@50.4379835,30.5336216,19z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf074e905dc7:0x4ef5ac4028c2c49f!8m2!3d50.4379835!4d30.5341688",443907962,50.4379835,30.5336216,"Yellow Place - це місце про каву і тільки каву. Філософія кав'ярні кидає виклик твоєму смаку претендуючи на статус місця, де готують каву, одну з найкращих у місті.",23:00,6,,0,10100844,08:30,
Yellow Place,10100844,"вул. Мечникова, 9А","https://www.google.com.ua/maps/place/Yellow+Place/@50.4379835,30.5336216,19z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf074e905dc7:0x4ef5ac4028c2c49f!8m2!3d50.4379835!4d30.5341688",443907962,50.4379835,30.5336216,"Yellow Place - це місце про каву і тільки каву. Філософія кав'ярні кидає виклик твоєму смаку претендуючи на статус місця, де готують каву, одну з найкращих у місті.",02:00,5,,0,10100844,08:30,
Yellow Place,10100844,"вул. Мечникова, 9А","https://www.google.com.ua/maps/place/Yellow+Place/@50.4379835,30.5336216,19z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf074e905dc7:0x4ef5ac4028c2c49f!8m2!3d50.4379835!4d30.5341688",443907962,50.4379835,30.5336216,"Yellow Place - це місце про каву і тільки каву. Філософія кав'ярні кидає виклик твоєму смаку претендуючи на статус місця, де готують каву, одну з найкращих у місті.",23:00,2,,0,10100844,08:30,
Yellow Place,10100844,"вул. Мечникова, 9А","https://www.google.com.ua/maps/place/Yellow+Place/@50.4379835,30.5336216,19z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf074e905dc7:0x4ef5ac4028c2c49f!8m2!3d50.4379835!4d30.5341688",443907962,50.4379835,30.5336216,"Yellow Place - це місце про каву і тільки каву. Філософія кав'ярні кидає виклик твоєму смаку претендуючи на статус місця, де готують каву, одну з найкращих у місті.",23:00,0,,0,10100844,08:30,
Yellow Place,10100844,"вул. Мечникова, 9А","https://www.google.com.ua/maps/place/Yellow+Place/@50.4379835,30.5336216,19z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf074e905dc7:0x4ef5ac4028c2c49f!8m2!3d50.4379835!4d30.5341688",443907962,50.4379835,30.5336216,"Yellow Place - це місце про каву і тільки каву. Філософія кав'ярні кидає виклик твоєму смаку претендуючи на статус місця, де готують каву, одну з найкращих у місті.",23:00,4,,0,10100844,08:30,
Yellow Place,10100844,"вул. Мечникова, 9А","https://www.google.com.ua/maps/place/Yellow+Place/@50.4379835,30.5336216,19z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf074e905dc7:0x4ef5ac4028c2c49f!8m2!3d50.4379835!4d30.5341688",443907962,50.4379835,30.5336216,"Yellow Place - це місце про каву і тільки каву. Філософія кав'ярні кидає виклик твоєму смаку претендуючи на статус місця, де готують каву, одну з найкращих у місті.",23:00,3,,0,10100844,08:30,
Yellow Place,10100844,"вул. Мечникова, 9А","https://www.google.com.ua/maps/place/Yellow+Place/@50.4379835,30.5336216,19z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf074e905dc7:0x4ef5ac4028c2c49f!8m2!3d50.4379835!4d30.5341688",443907962,50.4379835,30.5336216,"Yellow Place - це місце про каву і тільки каву. Філософія кав'ярні кидає виклик твоєму смаку претендуючи на статус місця, де готують каву, одну з найкращих у місті.",23:00,1,,0,10100844,08:30,
Mulberry,10100338,"вул. Шовковична, 13/2","https://www.google.com.ua/maps/place/Mulberry/@50.4440597,30.5302261,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cfab24c6923d:0x1388b72bcab193b3!8m2!3d50.4440597!4d30.5324148",963371010,50.4356518,30.5199344,"Кухня ресторану - європейська та українська в авторській подачі і цікавими смаковими рішеннями. Наприклад, рапани в вершковому соусі з сиром дорблю, паштет з курячої печінки в мандариновiй глазурі або буряк, маринований в червоному вині з козячим сиром і фісташками.",23:00,2,,0,10100338,08:30,
Mulberry,10100338,"вул. Шовковична, 13/2","https://www.google.com.ua/maps/place/Mulberry/@50.4440597,30.5302261,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cfab24c6923d:0x1388b72bcab193b3!8m2!3d50.4440597!4d30.5324148",963371010,50.4356518,30.5199344,"Кухня ресторану - європейська та українська в авторській подачі і цікавими смаковими рішеннями. Наприклад, рапани в вершковому соусі з сиром дорблю, паштет з курячої печінки в мандариновiй глазурі або буряк, маринований в червоному вині з козячим сиром і фісташками.",23:00,4,,0,10100338,08:30,
Mulberry,10100338,"вул. Шовковична, 13/2","https://www.google.com.ua/maps/place/Mulberry/@50.4440597,30.5302261,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cfab24c6923d:0x1388b72bcab193b3!8m2!3d50.4440597!4d30.5324148",963371010,50.4356518,30.5199344,"Кухня ресторану - європейська та українська в авторській подачі і цікавими смаковими рішеннями. Наприклад, рапани в вершковому соусі з сиром дорблю, паштет з курячої печінки в мандариновiй глазурі або буряк, маринований в червоному вині з козячим сиром і фісташками.",23:00,0,,0,10100338,08:30,
Mulberry,10100338,"вул. Шовковична, 13/2","https://www.google.com.ua/maps/place/Mulberry/@50.4440597,30.5302261,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cfab24c6923d:0x1388b72bcab193b3!8m2!3d50.4440597!4d30.5324148",963371010,50.4356518,30.5199344,"Кухня ресторану - європейська та українська в авторській подачі і цікавими смаковими рішеннями. Наприклад, рапани в вершковому соусі з сиром дорблю, паштет з курячої печінки в мандариновiй глазурі або буряк, маринований в червоному вині з козячим сиром і фісташками.",23:00,1,,0,10100338,08:30,
Mulberry,10100338,"вул. Шовковична, 13/2","https://www.google.com.ua/maps/place/Mulberry/@50.4440597,30.5302261,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cfab24c6923d:0x1388b72bcab193b3!8m2!3d50.4440597!4d30.5324148",963371010,50.4356518,30.5199344,"Кухня ресторану - європейська та українська в авторській подачі і цікавими смаковими рішеннями. Наприклад, рапани в вершковому соусі з сиром дорблю, паштет з курячої печінки в мандариновiй глазурі або буряк, маринований в червоному вині з козячим сиром і фісташками.",23:00,3,,0,10100338,08:30,
Pate D'oie,10100078,"вул. Гусовського, 11/11","https://www.google.com.ua/maps/place/P%C3%A2te+D'oie/@50.4341402,30.5391262,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf085fb80637:0x15aca32ecfaf319f!8m2!3d50.4341402!4d30.5413149",443387337,50.43414,30.539126,"Лаконічне поєднання смачної їжі, вина і димних кальянів в затишному місці! Особливо ресторан виділяється своїми десертами. Спробуй!",01:00,4,,0,10100078,08:30,
Pate D'oie,10100078,"вул. Гусовського, 11/11","https://www.google.com.ua/maps/place/P%C3%A2te+D'oie/@50.4341402,30.5391262,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf085fb80637:0x15aca32ecfaf319f!8m2!3d50.4341402!4d30.5413149",443387337,50.43414,30.539126,"Лаконічне поєднання смачної їжі, вина і димних кальянів в затишному місці! Особливо ресторан виділяється своїми десертами. Спробуй!",01:00,3,,0,10100078,08:30,
Pate D'oie,10100078,"вул. Гусовського, 11/11","https://www.google.com.ua/maps/place/P%C3%A2te+D'oie/@50.4341402,30.5391262,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf085fb80637:0x15aca32ecfaf319f!8m2!3d50.4341402!4d30.5413149",443387337,50.43414,30.539126,"Лаконічне поєднання смачної їжі, вина і димних кальянів в затишному місці! Особливо ресторан виділяється своїми десертами. Спробуй!",01:00,2,,0,10100078,08:30,
Pate D'oie,10100078,"вул. Гусовського, 11/11","https://www.google.com.ua/maps/place/P%C3%A2te+D'oie/@50.4341402,30.5391262,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf085fb80637:0x15aca32ecfaf319f!8m2!3d50.4341402!4d30.5413149",443387337,50.43414,30.539126,"Лаконічне поєднання смачної їжі, вина і димних кальянів в затишному місці! Особливо ресторан виділяється своїми десертами. Спробуй!",01:00,0,,0,10100078,08:30,
Pate D'oie,10100078,"вул. Гусовського, 11/11","https://www.google.com.ua/maps/place/P%C3%A2te+D'oie/@50.4341402,30.5391262,17z/data=!3m1!4b1!4m5!3m4!1s0x40d4cf085fb80637:0x15aca32ecfaf319f!8m2!3d50.4341402!4d30.5413149",443387337,50.43414,30.539126,"Лаконічне поєднання смачної їжі, вина і димних кальянів в затишному місці! Особливо ресторан виділяється своїми десертами. Спробуй!",03:00,1,,0,10100078,08:30,
